,power
15307,0.733083426477141
15308,0.838351952341581
15309,0.7530425351612648
15310,0.7454673032492072
15311,0.7090067623658333
15312,0.7130306863214732
15313,0.6970798963477317
15314,0.6389191472736662
15315,0.5859259637005276
15316,0.8097720603131582
15317,0.7194199195939739
15318,0.7649872357453749
15319,0.7569594517208547
15320,0.7227839646073039
15321,0.7157995026942735
15322,0.7388127808073318
15323,0.7420386079340968
15324,0.7308986921411149
15325,0.7340442637208423
15326,0.63843761399144
15327,0.5719704157989733
15328,0.5568110346918537
15329,0.5584986305003962
15330,0.5690277124075913
15331,0.56632131701582
15332,0.6695856835250689
15333,0.7043251887886345
15334,0.7724666068651377
15335,0.727487831392013
15336,0.7849374271464945
15337,0.7828753054517761
15338,0.8497036536059124
15339,0.8940180914952249
15340,0.847978159344602
15341,0.8803969417063277
15342,0.8293009100923302
15343,0.8577581894794453
15344,0.7403733053330647
15345,0.8035656313422433
15346,0.8174208598100006
15347,0.783443782243293
15348,0.8353869557426884
15349,0.8537922278633326
15350,0.8958929502468556
15351,0.9399866853818144
15352,0.9189864839069515
15353,0.8814179706103071
15354,0.8696805968560447
15355,0.8576578700456482
15356,0.8009216569315016
15357,0.7981127127851825
15358,0.8055051403956544
15359,0.8100172855957735
15360,0.8028990644376803
15361,0.8347181595173743
15362,0.7846186342790948
15363,0.7619308369956893
15364,0.7980235399551406
15365,0.8093930757854804
15366,0.8571428969521563
15367,0.8833619383052203
15368,0.9027325063110676
15369,0.926922865780679
15370,0.9161775397606323
15371,0.8917241204423975
15372,0.8407819119602223
15373,0.8661047663713652
15374,0.8501829575673875
15375,0.8722599209650062
15376,0.7958610988266249
15377,0.8052287046225246
15378,0.8524657820164596
15379,0.8620719251327212
15380,0.838262779511539
15381,0.8369987546456954
15382,0.8515718243952898
15383,0.8415086705250635
15384,0.8899830209358298
15385,0.899335021486472
15386,0.9090347960742777
15387,0.9051869884579705
15388,0.9236234710691292
15389,0.9212559324315173
15390,0.8950435790407064
15391,0.8910664708208387
15392,0.871546538324671
15393,0.873958663377304
15394,0.8910999106321044
15395,0.9070596178888499
15396,0.9510218230994972
15397,0.9297340392477492
15398,0.9120042513146722
15399,0.8860594164139871
15400,0.893217765345599
15401,0.8264473795309899
15402,0.8471020362894406
15403,0.798291058445266
15404,0.799985342216062
15405,0.8203278940693659
15406,0.8059844443571293
15407,0.7708481199998775
15408,0.8102246124256209
15409,0.8279410244341914
15410,0.8197817104853593
15411,0.8431449919563321
15412,0.8313964715983142
15413,0.8300031461289099
15414,0.829345496507351
15415,0.8202498678430792
15416,0.8464889730829025
15417,0.8165157555850755
15418,0.7846030290338375
15419,0.8019605204014895
15420,0.7663426627620115
15421,0.7423128143864757
15422,0.7281744621833355
15423,0.7008474484170012
15424,0.7338191023249865
15425,0.6936645769571277
15426,0.7494198889408135
15427,0.8165714886038516
15428,0.821810392368812
15429,0.8244766599870643
15430,0.8854129133961834
15431,0.849164157984159
15432,0.921906894090823
15433,0.9122115781445196
15434,0.8575129641968301
15435,0.849877540624494
15436,0.8556737745772162
15437,0.8438427693514098
15438,0.7037009789783414
15439,0.7483453563388089
15440,0.664085949232236
15441,0.7276193613163248
15442,0.6986760900054814
15443,0.6219072006224263
15444,0.723274415172534
15445,0.7205880836675225
15446,0.7317904204415338
15447,0.7274454742977432
15448,0.7529934901047419
15449,0.7573607294560429
15450,0.7262215772054182
15451,0.7266629827141257
15452,0.6499297624630873
15453,0.6287824258186553
15454,0.5787029644671351
15455,0.616623710442445
15456,0.6522482560441762
15457,0.6424771431923371
15458,0.632228955699774
15459,0.6857237364418982
15460,0.7456790887205565
15461,0.6957311572933482
15462,0.7519256454649903
15463,0.7791857796087932
15464,0.6476781485045298
15465,0.7163702088065416
15466,0.8026828203248287
15467,0.7755898852373544
15468,0.6754108986475548
15469,0.6688254851489619
15470,0.7027044726026234
15471,0.6672738779062332
15472,0.8078994308822788
15473,0.7788602987791404
15474,0.7600492902818057
15475,0.7079366884053306
15476,0.723597666681436
15477,0.741198154010952
15478,0.7230916108709483
15479,0.7565581739856659
15480,0.6951626805018313
15481,0.6985356427981654
15482,0.7925171177000545
15483,0.856141931934936
15484,0.788566761329199
15485,0.8108644274811713
15486,0.9284388038913908
15487,0.8339468145375121
15488,0.9035595843097062
15489,0.8100373494825329
15490,0.7855103625795137
15491,0.7904661426090911
15492,0.8642343662612367
15493,0.8260840002485693
15494,0.825644824060613
15495,0.8132297367980322
15496,0.8623060038115812
15497,0.9228209155987525
15498,0.8782278126155589
15499,0.8575686972156061
15500,0.7619754234107102
15501,0.8152851705304975
15502,0.8215718550484501
15503,0.8782567937853226
15504,0.8548935123143498
15505,0.8226686808579652
15506,0.7967461391647905
15507,0.7213126129116127
15508,0.7576059547386582
15509,0.7414857363878372
15510,0.6938875090322323
15511,0.7189718261230135
15512,0.758787494736713
15513,0.7376290114885258
15514,0.5832730720067817
15515,0.6037716763126589
15516,0.716341227636778
15517,0.6503867732170521
15518,0.7673257932132231
15519,0.808100069749873
15520,0.8655050790893336
15521,0.860542611097503
15522,0.8384188319641123
15523,0.8426723759571101
15524,0.9051535486467047
15525,0.9279037669111395
15526,0.9164606634960152
15527,0.9174705457962395
15528,0.923088434088878
15529,0.94419341363904
15530,0.9302579296242453
15531,0.889135879050432
15532,0.9108048767506091
15533,0.9163804079489775
15534,0.8286098206595055
15535,0.877857745370885
15536,0.8029993838714775
15537,0.8354315421577094
15538,0.840487641621084
15539,0.882024345854592
15540,0.8657503043719488
15541,0.8603397429091577
15542,0.9122673111632957
15543,0.9164227650432474
15544,0.9034258250646433
15545,0.9216928792987226
15546,0.9761016815487761
15547,0.9580553300690504
15548,0.9859329860608933
15549,0.9327480809031647
15550,0.8506778667741198
15551,0.8504348708122558
15552,0.9036041707247271
15553,0.9183756500211646
15554,0.9431211103577865
15555,0.8987219582799342
15556,0.9071153509076262
15557,0.8851676881135684
15558,0.8989694128833003
15559,0.9446459657515025
15560,0.8723713870025583
15561,0.9106287604112763
15562,0.8874661178078977
15563,0.9268559861581475
15564,0.8955184243606795
15565,0.9114290865609022
15566,0.9401873242494087
15567,0.9475730638976273
15568,0.954767081961256
15569,0.9350665744842536
15570,0.92394449325728
15571,0.9004385352582404
15572,0.9141711510846899
15573,0.8885451090514046
15574,0.8112211188013387
15575,0.8325245078983441
15576,0.8435484990122716
15577,0.8554954289171326
15578,0.7884107088766258
15579,0.7302744823308218
15580,0.7095863857611056
15581,0.7040509823362556
15582,0.755089051610726
15583,0.7511409245606216
15584,0.6284614036305046
15585,0.6825023679566352
15586,0.616244725914767
15587,0.5937308156499431
15588,0.7533479521041583
15589,0.7277553498821386
15590,0.6897922468125591
15591,0.640856427006326
15592,0.6796243148670337
15593,0.6182600318737135
15594,0.5917890772757812
15595,0.5774567741673
15596,0.5938601162535039
15597,0.579215708239876
15598,0.5465427833125309
15599,0.5525307388498434
15600,0.47153951596430527
15601,0.4609368664723257
15602,0.42589863222811974
15603,0.387739348932448
15604,0.3664270425524386
15605,0.3783828897403037
15606,0.3197673592330245
15607,0.3388793260317506
15608,0.28804412494562553
15609,0.29272792784357526
15610,0.26867801558128007
15611,0.2627190412137314
15612,0.290295738904183
15613,0.27957939405390003
15614,0.26305343932638847
15615,0.26090214480162816
15616,0.2422984631341408
15617,0.23649554121916538
15618,0.22481835912518114
15619,0.2233938231652621
15620,0.2170179658172676
15621,0.21879027581435
15622,0.22066513456598058
15623,0.21775364166511316
15624,0.1959285915123629
15625,0.21465711514190886
15626,0.1834912110422716
15627,0.17735834965614125
15628,0.1549313829006083
15629,0.16270948300101132
15630,0.1482456499682183
15631,0.14993770441826298
15632,0.14876062306171017
15633,0.148042781779873
15634,0.12529925147769136
15635,0.11716668937787186
15636,0.10688952071554512
15637,0.10732423826199929
15638,0.09836013952203924
15639,0.10305508902374426
15640,0.09835122223903506
15641,0.09259957470133376
15642,0.09500724111246453
15643,0.09835122223903506
15644,0.09485118865989124
15645,0.09835122223903506
15646,0.09835122223903506
15647,0.09500724111246453
15648,0.09509641394250642
15649,0.09835122223903506
15650,0.09835122223903506
15651,0.0945167905472342
15652,0.09835122223903506
15653,0.09471742941482841
15654,0.09835122223903506
15655,0.09462825658478655
15656,0.09462825658478655
15657,0.09835122223903506
15658,0.09835122223903506
15659,0.09527475960259019
15660,0.09835122223903506
15661,0.09447220413221324
15662,0.09835122223903506
15663,0.09699133658089638
15664,0.09487348186740173
15665,0.0990646048793701
15666,0.10938413063596673
15667,0.1216253308799659
15668,0.12856074773647316
15669,0.13451080482101763
15670,0.11239594297063124
15671,0.12720977936133868
15672,0.1599250613829536
15673,0.14311821224081017
15674,0.19209193049981096
15675,0.21369627789820758
15676,0.2945983279537037
15677,0.2803641149582686
15678,0.3102815994373195
15679,0.303760836240507
15680,0.40430320211272736
15681,0.36225375410647853
15682,0.3876055896873852
15683,0.38430619497583557
15684,0.613547247806
15685,0.5303066402826556
15686,0.6280133101595442
15687,0.7451217585327948
15688,0.5452809877674384
15689,0.5742443229650412
15690,0.7074239446325897
15691,0.6887689885878284
15692,0.7378987592994025
15693,0.7231718664179859
15694,0.6923648829592672
15695,0.6860670518375596
15696,0.5634544105299738
15697,0.6184004790810294
15698,0.6350378998460934
15699,0.6185632194958558
15700,0.5655945584509788
15701,0.6128405531279181
15702,0.5758895616793138
15703,0.5223234426731562
15704,0.63298692475513
15705,0.6305792583439993
15706,0.7691382309838244
15707,0.8428774734662063
15708,0.8565053112173567
15709,0.8439252542191986
15710,0.8889129469753272
15711,0.892167755271856
15712,0.8834288179277516
15713,0.8852769248303697
15714,0.8542269454097868
15715,0.8609572647571977
15716,0.8333159167649657
15717,0.805826162583805
15718,0.917069268061051
15719,0.8669964946717841
15720,0.971598453631661
15721,0.9492762649514273
15722,0.94315009152755
15723,0.955101480073913
15724,0.9544103906410886
15725,0.957939405389996
15726,0.943522388092975
15727,0.9696812377857607
15728,0.9165632122505634
15729,0.926454708422959
15730,0.9542654847922706
15731,0.9473434438602695
15732,0.9763692000389016
15733,0.9380137365171377
15734,0.9677796271851175
15735,0.973069805327352
15736,0.9270031213277166
15737,0.9737386015526661
15738,0.9166167159485886
15739,0.995920343025584
15740,0.9621238404397112
15741,0.9804221051643052
15742,0.9701382485397252
15743,0.9656461672263655
15744,0.9349238979561866
15745,0.8932601224398689
15746,0.9763692000389016
15747,0.9494256294417475
15748,0.9676971423173288
15749,0.9534651586426446
15750,0.975867602869916
15751,0.9608754208191248
15752,0.9830125758770217
15753,0.9662525424706502
15754,0.9772274885280546
15755,0.9888088098297441
15756,0.9325407540733174
15757,0.9679758074112096
15758,0.974819822116924
15759,0.9801367521081712
15760,0.9770379962642157
15761,0.9550279124891287
15762,0.9770179323774563
15763,0.9885189981321079
15764,0.9545820483389191
15765,0.9701048087284595
15766,0.9157762620254438
15767,0.9317225933576831
15768,0.9935126766144533
15769,0.9765765268687491
15770,0.9595222231232393
15771,0.9293305321918096
15772,0.9799584064480873
15773,0.9653630434909826
15774,0.9608910260643823
15775,0.9588690321431826
15776,0.9687895094853418
15777,0.9840603566300138
15778,0.9710143715948867
15779,0.9707958981612841
15780,0.9985955279268404
15781,0.9686535209195278
15782,0.9632295835322305
15783,0.9853756558731316
15784,0.9439214365074123
15785,0.9252731684249041
15786,0.9351490593520424
15787,0.9510976200050326
15788,0.922330465033522
15789,0.9592368700671053
15790,0.9426351184340582
15791,0.9658022196789389
15792,0.9698595834458444
15793,0.9456157202782081
15794,0.9419953033785077
15795,0.9307795906799903
15796,0.906874584266513
15797,0.902890788084392
15798,0.945519859485913
15799,0.9468752865025496
15800,0.951066409514518
15801,0.9245263459733033
15802,0.9033923852533776
15803,0.8816230681194035
15804,0.9410768232290765
15805,0.9491491936686176
15806,0.9298544225683056
15807,0.9597830536511118
15808,0.97012710193597
15809,0.9659404375655037
15810,0.9309713122645802
15811,0.9211712182429775
15812,0.8418073995057039
15813,0.8847730983406329
15814,0.8923683941394501
15815,0.8120682606867367
15816,0.8335143263118089
15817,0.8865454083377153
15818,0.8741057985468731
15819,0.8389092825293427
15820,0.9147730676874727
15821,0.880318915480041
15822,0.8670656036150665
15823,0.8677700689723973
15824,0.8707439828542941
15825,0.8194094139199344
15826,0.7732825382600208
15827,0.7552874611575693
15828,0.6598948262202675
15829,0.7056070482204865
15830,0.6461399171863075
15831,0.6416589824767029
15832,0.7225521152491949
15833,0.7727653358457779
15834,0.7637967784643156
15835,0.7625550468059826
15836,0.7887495656307849
15837,0.7171839108806737
15838,0.6820498158441727
15839,0.6724236088411516
15840,0.6189422040235337
15841,0.6338273786782748
15842,0.5522632203597178
15843,0.6543571934746668
15844,0.6824555522208633
15845,0.6990862850236741
15846,0.7527438061806246
15847,0.7603703124699563
15848,0.7122392774548514
15849,0.7646572962742199
15850,0.8563425708025303
15851,0.8172648073574272
15852,0.7922941856249497
15853,0.7618617280524069
15854,0.7536845795375665
15855,0.6878059220233762
15856,0.8659732364470535
15857,0.8544186669943769
15858,0.88928078489925
15859,0.9011073314835545
15860,0.921617082393187
15861,0.9429739751882174
15862,0.9018274020861426
15863,0.895444856775895
15864,0.881979759439571
15865,0.8996961714481417
15866,0.9121491571634903
15867,0.9968566577410237
15868,0.941819187039175
15869,0.9441332219787618
15870,0.9738946540052394
15871,0.9171205424383251
15872,0.833135341784131
15873,0.8896241002949112
15874,0.9067542009459566
15875,0.9431077344332802
15876,0.9421937129253508
15877,0.9394182085902973
15878,0.9328528589784639
15879,0.9270098092899698
15880,0.8942053544383128
15881,0.9037825163848108
15882,0.9257457844241259
15883,0.9233559525790036
15884,0.9533626098880965
15885,0.9501902864593567
15886,0.9529212043793891
15887,0.9133463024068026
15888,0.9617894423270542
15889,0.9426774755283281
15890,0.9724901819320798
15891,0.9614216044031314
15892,0.9660697381690645
15893,0.9724344489133037
15894,0.9822657534254211
15895,0.9800698724856397
15896,0.986111331720977
15897,0.9841294655732963
15898,0.9789775053176265
15899,0.9801991730892005
15900,0.9650955250008569
15901,0.982076261161582
15902,0.9768462746796257
15903,0.9683659385426427
15904,0.921527909563145
15905,0.9442937330728371
15906,0.9523750207953826
15907,0.9212603910730195
15908,0.9964330867983247
15909,0.9602601282918358
15910,0.9398975125517726
15911,0.954528544640894
15912,0.9696589445782502
15913,0.9612700105920603
15914,0.9744452962307479
15915,0.9819870883315401
15916,0.9773278079618519
15917,0.9846087695347715
15918,0.9466523544274449
15919,0.9782797279225489
15920,0.9787322800350114
15921,0.9634123878338164
15922,0.9674051012989416
15923,0.9543435110185571
15924,0.9895444856775895
15925,0.9475641466146232
15926,0.9249989619725253
15927,0.8729955968128517
15928,0.9271792376670492
15929,0.9691239075979989
15930,0.9404526134187832
15931,0.9443338608463561
15932,0.9146170152348994
15933,0.944373988619875
15934,0.9288935853246044
15935,0.8594859130615066
15936,0.9433641063196506
15937,0.9530282117754394
15938,0.9896113653001208
15939,0.9667541396396359
15940,0.9424389382079661
15941,0.9676815370720714
15942,0.9771606089055233
15943,0.987292871719032
15944,0.9483689314057511
15945,0.9618830737985982
15946,0.952439671097163
15947,0.9472542710302276
15948,0.9508568533639197
15949,0.9601174517637688
15950,0.947180703445443
15951,0.9316936121879195
15952,0.9676079694872868
15953,0.9461084001641895
15954,0.9429048662449349
15955,0.9653117691137085
15956,0.9376771090837297
15957,0.949884869516463
15958,0.9371309254997231
15959,0.9384930404786128
15960,0.9583562883704417
15961,0.9148912216872781
15962,0.9263008852911367
15963,0.8805975805739219
15964,0.8922123416868768
15965,0.8660646385978464
15966,0.8835380546445529
15967,0.9124768673138942
15968,0.8474921674208737
15969,0.879797254424296
15970,0.8722175638707361
15971,0.8886677216927121
15972,0.8896040364081519
15973,0.9038204148375786
15974,0.8948652333806227
15975,0.9171918807023586
15976,0.8828714877399899
15977,0.9208234442058142
15978,0.9271235046482731
15979,0.8992792884676959
15980,0.8958461345110835
15981,0.9263164905363941
15982,0.8657948907869697
15983,0.8889597627110993
15984,0.9184848867379659
15985,0.9251171159723307
15986,0.9213428759408081
15987,0.9116966050510278
15988,0.8766516828445686
15989,0.8868931823748787
15990,0.9003047760131775
15991,0.9083749171319677
15992,0.9506205453643085
15993,0.9335662416187991
15994,0.9253824051417054
15995,0.9348146612393853
15996,0.9276652295907775
15997,0.9382255219884872
15998,0.9248941838972261
15999,0.9420933934915537
16000,0.8498106610019626
16001,0.888857213956551
16002,0.9319722772818004
16003,0.9802928045607444
16004,0.9498402831014422
16005,0.9323534911302295
16006,0.9450829126187078
16007,0.9414357438699951
16008,0.9207543352625318
16009,0.9516014464947693
16010,0.9087828828294092
16011,0.8950212858331961
16012,0.8679573319154853
16013,0.8991611344678904
16014,0.8924062925922178
16015,0.9122539352387895
16016,0.8256002376455921
16017,0.8512508022071389
16018,0.8619158726801479
16019,0.8698500252331243
16020,0.8929034311197014
16021,0.8719611919843657
16022,0.8884113498063417
16023,0.8696293224787707
16024,0.8432787512013948
16025,0.888522815843894
16026,0.8527087779783238
16027,0.9093535889416774
16028,0.8952063194555331
16029,0.9215056163556347
16030,0.895201860814031
16031,0.8237053150072021
16032,0.8198485901078909
16033,0.8368427021931222
16034,0.725822528790981
16035,0.707713756330226
16036,0.6720513122757269
16037,0.5739768044749156
16038,0.6272798636324496
16039,0.6580444899968985
16040,0.6941371929563497
16041,0.6524890226852893
16042,0.6732038711040181
16043,0.7346662442103845
16044,0.7456122090980253
16045,0.7849931601652707
16046,0.8218014750858079
16047,0.8101064584258153
16048,0.8057927227725393
16049,0.7757749188596913
16050,0.7651923332544711
16051,0.7726538698082255
16052,0.8441481862943032
16053,0.815686448265686
16054,0.8416959334681515
16055,0.9076169480766118
16056,0.8849603612837209
16057,0.9082634510944153
16058,0.8894479839555784
16059,0.852864830430897
16060,0.8424539025235075
16061,0.8669073218417421
16062,0.8500558862845778
16063,0.827450573868961
16064,0.7213126129116127
16065,0.8100083683127693
16066,0.8321945684271891
16067,0.8571005398578863
16068,0.8733991038687912
16069,0.8311066599006782
16070,0.9258238106504126
16071,0.9228209155987525
16072,0.947321150652759
16073,0.9119173078053814
16074,0.9440618837147283
16075,0.9106934107130567
16076,0.9134599977651059
16077,0.9075277752465698
16078,0.9290919948714476
16079,0.9488147955559606
16080,0.9580887698803161
16081,0.9242521395209244
16082,0.9588378216526678
16083,0.9407000680221493
16084,0.9279037669111395
16085,0.9604808310461895
16086,0.9623311672695586
16087,0.9824775388967705
16088,0.9699710494833967
16089,0.9488393180842221
16090,0.9582871794271594
16091,0.939206423118948
16092,0.9398529261367515
16093,0.949597287139578
16094,0.9683659385426427
16095,0.9434086927346715
16096,0.9331649638836104
16097,0.9614929426671649
16098,0.9625674752691696
16099,0.9602512110088317
16100,0.9631493279851929
16101,0.9805201952773511
16102,0.9590696710107769
16103,0.9625362647786548
16104,0.9456937465044948
16105,0.9479007740480314
16106,0.9449335481283877
16107,0.9922642569938668
16108,0.9289292544566211
16109,0.956610730222372
16110,0.977762525508306
16111,0.9903916275629874
16112,0.9886081709621497
16113,0.9772921388298351
16114,0.9726239411771427
16115,0.9821163889351009
16116,0.9717990924992552
16117,0.9709207401233427
16118,0.9628483696838015
16119,0.9881623068119404
16120,0.9936018494444951
16121,0.9851772463262883
16122,0.9721334906119123
16123,0.9726908207996741
16124,0.949550471403806
16125,0.9546734504897121
16126,0.9812268899554331
16127,0.9682544725050906
16128,0.9631716211927033
16129,0.9758965840396796
16130,0.9578881310127219
16131,0.9749803332109993
16132,0.9573530940324705
16133,0.9662257906216377
16134,0.9105886326377574
16135,0.9349930068994692
16136,0.9328528589784639
16137,0.9191982693783011
16138,0.9247693419351675
16139,0.9073271363789757
16140,0.9828565234244485
16141,0.9424054983967004
16142,0.8882419214292621
16143,0.8921454620643454
16144,0.9448466046190968
16145,0.9163826372697286
16146,0.9163313628924544
16147,0.9314929733203252
16148,0.9276808348360348
16149,0.920054328546703
16150,0.9627703434575148
16151,0.9297652497382638
16152,0.9470224216721188
16153,0.9228432088062629
16154,0.9392621561377241
16155,0.9303783129448017
16156,0.9344802631267283
16157,0.9382076874224788
16158,0.9576451350508577
16159,0.9343910902966862
16160,0.9449134842416284
16161,0.9389656564778348
16162,0.9077061209066536
16163,0.9230193251455956
16164,0.9745411570230432
16165,0.9297162046817408
16166,0.9310939249058878
16167,0.9063908216635359
16168,0.9313815072827728
16169,0.9327302463371564
16170,0.8922346348943873
16171,0.9325719645638321
16172,0.9305209894728688
16173,0.9464740087673613
16174,0.9234295201637882
16175,0.9210151657904043
16176,0.8642343662612367
16177,0.8928655326669336
16178,0.9243190191434558
16179,0.9450249502791807
16180,0.9818979155014983
16181,0.9530326704169415
16182,0.9522256563050625
16183,0.9463670013713109
16184,0.9530059185679288
16185,0.9338003202976588
16186,0.951396348985673
16187,0.983592199272294
16188,0.9576874921451276
16189,0.9212982895257873
16190,0.9516683261173008
16191,0.9345850412020275
16192,0.9478561876330104
16193,0.9309913761513396
16194,0.9303314972090296
16195,0.9519581378149368
16196,0.9251617023873517
16197,0.936508945010181
16198,0.9329888475442779
16199,0.9299101555870819
16200,0.9240024555968073
16201,0.9248874959349729
16202,0.9307662147554838
16203,0.9264770016304694
16204,0.9545887363011724
16205,0.9528119676625878
16206,0.9593215842556452
16207,0.9498625763089525
16208,0.9410790525498274
16209,0.9414134506624845
16210,0.9355793182569945
16211,0.9389389046288221
16212,0.8973843658293059
16213,0.9161909156851386
16214,0.8797169988772584
16215,0.9076615344916328
16216,0.845372083386628
16217,0.8636993292809855
16218,0.8625623756979516
16219,0.8552100758609985
16220,0.7746156720691468
16221,0.81407687868343
16222,0.7648267246512995
16223,0.6986627140809751
16224,0.7664563581203148
16225,0.8137736910612877
16226,0.8607945243423712
16227,0.8590177557037868
16228,0.9028261377826117
16229,0.9576429057301068
16230,0.8840240465682812
16231,0.8576578700456482
16232,0.7137998019805842
16233,0.8072752210719857
16234,0.8301213001287154
16235,0.8298805334876024
16236,0.8266992927758583
16237,0.836457029703191
16238,0.8046245586989907
16239,0.8151447233231816
16240,0.782396001490301
16241,0.8000499925178423
16242,0.7857957156356477
16243,0.8200715221829955
16244,0.6911276099424363
16245,0.7593158437547113
16246,0.8334697398967881
16247,0.8137959842687982
16248,0.7505835943728599
16249,0.7856084526925596
16250,0.73848952929843
16251,0.7695328207567597
16252,0.741242740425973
16253,0.7292289308985808
16254,0.776711233575131
16255,0.7638346769170836
16256,0.8038710482851369
16257,0.7581855781339305
16258,0.7994904330093294
16259,0.8410940168653688
16260,0.828253129339338
16261,0.7847568521656598
16262,0.7881320437827448
16263,0.7722748852805476
16264,0.77149239369693
16265,0.8011891754216273
16266,0.7582970441714827
16267,0.7753513479169925
16268,0.6131459700708115
16269,0.7401682078239684
16270,0.74498354064623
16271,0.7504052487127764
16272,0.8093930757854804
16273,0.8092660045026705
16274,0.8056166064332067
16275,0.774437326409063
16276,0.7867877633698636
16277,0.807480318581082
16278,0.829911743978117
16279,0.8489635191165648
16280,0.8095937146530746
16281,0.8535180214109538
16282,0.859597379099059
16283,0.8565209164626142
16284,0.8797749612167857
16285,0.8808428058565371
16286,0.890752136594941
16287,0.8925467397995339
16288,0.8655050790893336
16289,0.901791732954126
16290,0.8843718206054445
16291,0.7800106282866806
16292,0.8966130208494437
16293,0.907438602416528
16294,0.9057220254382218
16295,0.8948897559088843
16296,0.9189196042844201
16297,0.9026477921225279
16298,0.9174794630792438
16299,0.905922664305816
16300,0.9127220925965094
16301,0.9214721765443689
16302,0.9103389487136401
16303,0.8851231016985474
16304,0.9149291201400459
16305,0.9225957542028966
16306,0.8965149307363977
16307,0.9207097488475109
16308,0.9056105594006694
16309,0.9085175936600347
16310,0.9031159494802478
16311,0.8730178900203621
16312,0.9258973782351972
16313,0.883729776229143
16314,0.8930148971572538
16315,0.8933426073076577
16316,0.8660847024846059
16317,0.8344484117064978
16318,0.8294614211864055
16319,0.7923387720399706
16320,0.7962623765618133
16321,0.822418996933848
16322,0.8182367912048838
16323,0.8314633512208457
16324,0.819670244447807
16325,0.8208071980308409
16326,0.8396627929431967
16327,0.8679127455004645
16328,0.8229473459518462
16329,0.8453854593111344
16330,0.861918102000899
16331,0.8884893760326285
16332,0.8369118111364046
16333,0.8615814745674908
16334,0.7988706818405384
16335,0.8267483378323812
16336,0.8251320802878722
16337,0.8371213672870031
16338,0.8165514247170922
16339,0.8259346357582491
16340,0.7703576694346471
16341,0.7916008668713742
16342,0.8164377293587888
16343,0.7785682577607532
16344,0.7955021781857063
16345,0.8288104595270998
16346,0.7748742732762683
16347,0.7922050127949078
16348,0.7329273740245678
16349,0.7596547005088704
16350,0.7427207800839172
16351,0.7097870246286997
16352,0.7927400497751591
16353,0.7707901576603502
16354,0.7676044583071039
16355,0.753147313236564
16356,0.7678385369859639
16357,0.7950942124882647
16358,0.8206645215027739
16359,0.8119567946491842
16360,0.8664859802197942
16361,0.8334073189157587
16362,0.8083452950324883
16363,0.839069793623418
16364,0.7994280120283002
16365,0.8371169086455008
16366,0.816444417321042
16367,0.8421195044108504
16368,0.8169727663390401
16369,0.8163842256607636
16370,0.846087695347714
16371,0.8239215591200537
16372,0.7987413812369777
16373,0.785762275824382
16374,0.803264673040852
16375,0.8305047432978955
16376,0.7586314422841398
16377,0.7840167176763121
16378,0.7863931735969283
16379,0.7872559207275834
16380,0.810418563330962
16381,0.7676802552126397
16382,0.7324592166668479
16383,0.7538406319901397
16384,0.7012710193597002
16385,0.7578244281722607
16386,0.7398717081640791
16387,0.7119271725497048
16388,0.7175450608423433
16389,0.7372946133758689
16390,0.7772239773478719
16391,0.7496160691669056
16392,0.7764437150850054
16393,0.7941489804898209
16394,0.8119924637812012
16395,0.8121574335167785
16396,0.718280736690189
16397,0.7874008265764015
16398,0.7463055278516009
16399,0.748777844564512
16400,0.7485482245271541
16401,0.7679277098160059
16402,0.7530514524442691
16403,0.6902581748495279
16404,0.8399347700748244
16405,0.7808466235683232
16406,0.8128418349873501
16407,0.8260906882108223
16408,0.8104096460479577
16409,0.7884597539331488
16410,0.7157170178264848
16411,0.766320369554501
16412,0.7866094177097799
16413,0.7688617952106945
16414,0.7902365225717333
16415,0.8326003048038797
16416,0.8145205135128883
16417,0.8410382838465927
16418,0.8534890402411903
16419,0.8493804020970105
16420,0.8108599688396692
16421,0.774905483766783
16422,0.825504376853297
16423,0.8893365179180263
16424,0.8377277425312878
16425,0.8567148673679552
16426,0.8291270230737484
16427,0.7877017848777927
16428,0.856944487405313
16429,0.8207068785970439
16430,0.8182412498463858
16431,0.7931413275103476
16432,0.8550495647669232
16433,0.8336859840096394
16434,0.888756894522754
16435,0.936508945010181
16436,0.9089991269422608
16437,0.87903928536894
16438,0.886951144714406
16439,0.8670321638038008
16440,0.9268782793656579
16441,0.8578473623094871
16442,0.8437758897288784
16443,0.76527481812226
16444,0.8357659402703665
16445,0.8217903284820527
16446,0.8214537010486446
16447,0.7929161661144918
16448,0.7598018356784395
16449,0.8966932763964813
16450,0.824886855005257
16451,0.9147507744799622
16452,0.8301926383927489
16453,0.8324598575965636
16454,0.8791864205385092
16455,0.9130564907091665
16456,0.7864087788421856
16457,0.7930811358500692
16458,0.921572495978166
16459,0.8779090197481593
16460,0.8472803819495242
16461,0.7871221614825206
16462,0.7750860587476178
16463,0.6791338643018032
16464,0.9198113325848388
16465,0.9048459023830602
16466,0.9098797086389245
16467,0.9460058514096413
16468,0.8373933444186307
16469,0.8798730513298316
16470,0.8907655125194472
16471,0.8850785152835264
16472,0.8565877960851456
16473,0.9026121229905112
16474,0.9414312852284928
16475,0.928684029174006
16476,0.9180947556065328
16477,0.9195259795287049
16478,0.8785466054829586
16479,0.9088653676971981
16480,0.892791965082149
16481,0.9087516723388946
16482,0.8859635556216922
16483,0.8768969081271839
16484,0.8814893088743406
16485,0.9110612486369793
