timeStamp,*.*..www00...www.denominator,us-east-1.*..cloudfront00...cloudfront.monolith,us-east-1.*..webserver-elb00...webserver-elb.elb,us-east-1.zoneA..webserver09...webserver.monolith,us-east-1.*..appserver-elb00...appserver-elb.elb,us-east-1.zoneB..appserver04...appserver.monolith,us-east-1.zoneB..rdsmysql01...rdsmysql.store,us-east-1.*..content-s300...content-s3.store,us-east-1.zoneB..webserver10...webserver.monolith,us-east-1.zoneA..rdsmysql00...rdsmysql.store,us-east-1.zoneB..webserver01...webserver.monolith,us-east-1.zoneA..appserver03...appserver.monolith,us-east-1.zoneA..webserver06...webserver.monolith,us-east-1.zoneC..appserver02...appserver.monolith,us-east-1.zoneB..webserver07...webserver.monolith,us-east-1.zoneA..webserver00...webserver.monolith,us-east-1.zoneA..webserver03...webserver.monolith,us-east-1.zoneA..appserver00...appserver.monolith,us-east-1.zoneB..appserver01...appserver.monolith,us-east-1.zoneC..webserver11...webserver.monolith,us-east-1.zoneB..webserver04...webserver.monolith,us-east-1.zoneC..appserver05...appserver.monolith,us-east-1.zoneC..webserver08...webserver.monolith,us-east-1.zoneC..webserver02...webserver.monolith,us-east-1.zoneC..webserver05...webserver.monolith,tag
745,143.543,143.4976667,430.4,0,430.229,0,0,0.0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.348,0,0,1
746,0.0735,0.028,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0.0695,0.026,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,0.0966,0.0496,0.117,0.086,0.06,0,0.006,0.007,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
749,0.0775,0.03025,0,0,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0.074666667,0.025333333,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,131.2108,130.9848,130.793,0,0,0,0,0,140.603,0.016,0,0,110.827,0.057,150.576,120.93,0,0,0,0,0,0,130.609,0,0,1
752,20.737,20.683,61.957,0,0,0,0,0.0075,61.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,26.54725,26.446,35.02666667,0,0,0,0,0.008,50.923,0,26.1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0.5535,0.464,0.844,0,0.401,0,0.01,0.0075,0,0.014714286,0,0.256,0,0,0,0,0.924,0.023,0.076,0,0.077,0.051,0,0,0,0
755,0.1715,0.132,0.1045,0,0.0475,0.02,0.006,0,0,0.005,0,0,0.075,0,0,0,0,0,0,0,0,0.02,0,0.072,0,0
756,0.1132,0.068,0.1085,0,0.046,0,0,0.006,0,0.006,0,0,0,0.02,0,0,0,0.019,0,0.076,0.07,0,0,0,0,0
757,0.1275,0.083,0.118,0,0.052,0,0,0.006,0,0.007,0,0.02,0,0,0,0,0,0,0,0.085,0,0,0,0,0,0
758,0.107,0.06,0.109,0,0.044,0,0,0.0065,0,0.005,0,0,0,0,0,0,0.081,0,0.018,0,0,0,0,0,0,0
759,0.17275,0.1255,0.121666667,0.086,0.056,0,0.0055,0.01,0,0.008,0,0.02,0,0.0215,0,0,0.085,0,0,0,0,0,0,0,0.094,0
760,0.167666667,0.0935,0.13,0,0.058,0,0,0.007,0,0.005,0,0.022,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0
761,33.57,25.181,33.525,0,0.056,0,0.0085,0.01,0,0,0,0,0,0,0,0.106,0,0,0.022,0.081,0,0,0,0,0,1
762,0.1274,0.0832,0.126,0,0.057,0,0,0.013666667,0.094,0.01,0,0,0,0,0,0,0,0,0,0,0.093,0.0255,0,0,0,0
763,0.09725,0.057,0.128,0,0.0665,0,0.009,0.008333333,0,0.014,0.096,0,0.104,0,0,0,0,0.027,0,0,0,0.029,0,0,0,0
764,0.20625,0.162666667,0.123333333,0.0915,0.055,0,0.0115,0,0,0.006,0,0,0,0,0,0,0,0,0.029,0.082,0,0.022,0,0,0,0
765,0.1315,0.113,0.123,0,0.057,0,0.009,0.013,0,0.006,0,0,0,0,0.091,0,0,0,0.021,0,0,0.025,0,0,0.085,0
766,0.1486,0.106,0.121,0.084,0.055333333,0.022,0.007666667,0.0085,0,0,0,0,0,0.022,0,0,0.084,0,0.026,0,0,0,0.089,0,0,0
767,0.123,0.070666667,0.112,0,0.054,0,0,0.013,0,0.009,0,0,0,0,0,0,0,0,0,0.08,0,0.026,0,0,0,0
768,0.123,0.076,0.115,0.077,0.059,0.02,0,0.011666667,0,0.005,0,0,0,0,0,0,0,0,0,0.094,0,0.03,0,0,0,0
769,0.152666667,0.110333333,0.119,0,0.0515,0.02,0.009,0.005,0,0.006,0,0.024,0,0,0,0,0,0,0,0,0.087,0,0,0.083,0,0
770,0.14,0.08375,0.113,0,0.056,0.024,0.009,0.006,0,0.005,0,0,0,0.02,0,0,0.08,0,0,0,0,0,0.081,0,0,0
771,0.10575,0.05625,0.115,0,0.049,0,0.006,0.008,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0.08,0,0,0
772,0.10425,0.07,0.118,0,0.052,0,0.006,0.0085,0,0,0,0,0,0,0,0,0,0,0.02,0.079,0,0,0,0,0,0
773,0.11225,0.058,0.131,0,0.067,0,0,0.0125,0,0.017,0,0.033,0,0,0,0,0.096,0,0,0,0,0,0,0,0,0
774,0.16775,0.116,0.109666667,0,0.051666667,0,0.004,0.007,0.076,0.0075,0,0,0,0.02,0,0,0,0,0,0,0,0.0225,0.081,0.084,0,0
775,0.122,0.073333333,0.126,0,0.062,0,0.012,0.0105,0,0,0,0,0,0.029,0.091,0,0,0,0,0,0,0,0,0,0,0
776,0.131,0.0845,0.107,0,0.044,0,0.004,0.016,0,0,0,0,0,0,0,0,0.078,0,0.017,0,0,0,0,0,0,0
777,0.1462,0.09,0.1545,0,0.068,0.026,0,0.008333333,0,0.01,0,0.028,0,0,0,0,0,0,0,0,0,0,0.092,0,0.118,0
778,37.6955,37.6445,75.228,0,75.1545,0,0.008,0.0085,0,0,0,0,0.082,0.022,0,150.291,0,0,0,0,0,0,0,0,0,1
779,0.1516,0.099,0.113333333,0.07,0.053666667,0,0.01,0.01,0,0.006,0,0,0,0.023,0.093,0,0,0,0,0,0.087,0.025,0,0,0,0
780,0.1605,0.10375,0.124,0,0.056,0.022,0.006,0.028,0,0.005,0,0,0.088,0,0,0,0.09,0,0.021,0,0,0,0,0,0,0
781,0.1576,0.1094,0.123,0,0.055,0.022,0.006,0.0115,0.088,0.0065,0,0.021,0,0.023,0.081,0,0,0.034,0,0,0,0,0,0.1,0,0
782,45.33075,45.2605,60.29466667,0,60.20533333,80.221,0.043,0.013,0,0,0,100.218,100.311,0.059,0,40.2095,0,0,0,0,0,0,0,0,0,1
783,0.119,0.068,0.121,0,0.052,0,0.006,0.009,0.087,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0.085,0.025,0,0,0,0,0,0.006,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,0.14125,0.112333333,0.121,0,0.058,0,0,0.006,0.078,0.0075,0,0.026,0,0,0,0,0,0,0,0,0,0.019,0,0.094,0,0
786,0.157,0.087,0.115,0,0.054,0.027,0,0.0095,0,0.0085,0,0,0,0,0.071,0,0,0,0.021,0,0,0,0.096,0,0,0
787,0.114666667,0.066333333,0.111,0,0.048,0,0.005,0.0105,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0.083,0
788,0.174,0.12625,0.124333333,0,0.059666667,0,0.008,0.008,0.094,0.01,0,0,0,0,0,0.087,0,0.0275,0.025,0.084,0,0,0,0,0,0
789,0.149,0.09925,0.13,0,0.0585,0.024,0,0.0105,0,0.0105,0.101,0,0,0.029,0.09,0,0,0,0,0,0,0,0,0,0,0
790,0.0978,0.0532,0.131,0,0.055,0,0,0.00775,0,0.006,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0.09,0
791,0.114,0.068333333,0.108,0,0.046,0,0.005,0.0115,0,0,0,0,0,0,0.075,0,0,0,0.018,0,0,0,0,0,0,0
792,0.1434,0.0976,0.111,0,0.047666667,0,0.006,0.008,0,0.0075,0.089,0.021,0.07,0,0,0,0.07,0,0.022,0,0,0.016,0,0,0,0
793,25.18525,25.13375,100.407,0,100.331,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.362,1
794,23.59533333,23.55033333,23.51966667,0,23.45566667,0,0,0,0.081,0.0045,0.073,0.015,0,0,0,0,0,0.02,0,0,0,0,70.299,0,0,0
795,0.195,0.15,0.116,0,0.053,0,0.008,0,0,0,0,0,0,0.0465,0,0,0,0.025,0,0,0,0,0,0.082,0,0
796,0.154666667,0.105333333,0.114,0,0.0495,0,0.006,0.012,0.079,0,0,0,0,0,0,0.086,0,0,0.023,0,0,0.013,0,0,0,0
797,0.117333333,0.07,0.122,0,0.049,0,0,0.0125,0,0.006,0,0,0,0,0,0,0,0,0.02,0.083,0,0,0,0,0,0
798,0.080333333,0.027,0,0,0,0,0,0.009333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0.13575,0.08725,0.112,0,0.054,0.023,0.008,0.007,0,0.009,0,0,0,0.025,0,0.084,0,0,0,0,0,0,0,0,0.075,0
800,0.186,0.1045,0.112,0,0.053,0,0,0.022,0,0.008,0,0,0,0,0,0.08,0,0.023,0,0,0,0,0,0,0,0
801,0.08125,0.02975,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,0.13775,0.0905,0.113,0,0.0545,0,0.007,0.0125,0,0.014,0.067,0,0,0,0,0,0.102,0.031,0,0,0,0.021,0,0,0,0
803,25.16725,25.1205,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
804,0.073,0.028,0,0,0,0,0,0.0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,0.3375,0.2905,0.2125,0,0.097,0,0.005,0.012,0.156,0.014,0,0,0,0,0,0,0,0.019,0.048,0,0,0,0,0.145,0,0
806,0.11325,0.0595,0.119,0,0.047,0,0.005,0.010333333,0,0,0,0,0,0.021,0,0,0,0,0,0,0.09,0,0,0,0,0
807,0.174,0.12375,0.117333333,0,0.054333333,0.025,0.0055,0.016,0.075,0.014,0,0.02,0,0,0,0,0.092,0,0,0,0,0,0.087,0,0,0
808,0.112,0.0655,0.131,0,0.064,0,0.01,0.011333333,0,0,0,0,0,0,0,0,0,0.027,0,0,0.094,0,0,0,0,0
809,0.2025,0.16,0.128,0.091,0.0585,0.022,0.006,0,0,0.006,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0
810,0.212,0.171,0.12,0.089,0.049,0,0.006,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0
811,0.10475,0.05825,0.105,0,0.05,0,0.008,0.01,0,0,0,0,0,0,0,0,0,0.023,0,0,0.074,0,0,0,0,0
812,0.113333333,0.067,0.118,0,0.049,0.022,0,0.0095,0,0.007,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0.186,0.136,0.107,0,0.051,0,0,0,0,0.005,0,0,0.077,0,0,0,0,0.019,0,0,0,0,0,0,0,0
814,75.17125,75.1245,300.385,0,300.315,0,0,0.009666667,0,0,300.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,60.265,60.21875,60.189,0.092,60.126,0.025,0.007333333,0,0,0,0,0,0,0.017,0,0,0,0.023,0,0,0,0,0.069,0.08,240.391,0
816,0.137,0.091,0.12,0,0.055,0,0,0.0085,0,0.0075,0,0,0,0,0.09,0,0.088,0.02,0,0,0,0.025,0,0,0,0
817,0.1125,0.06,0.118,0,0.055,0,0.005,0.009666667,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0.081,0,0,0
818,0.08025,0.02675,0,0,0,0,0,0.00875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,10.2485,10.2035,13.559,0,13.468,0,0.005,0.011,0,0.009,0.077,0.018,0,0,0,40.41,0.084,0.02,0,0,0,0,0,0,0,0
820,0.1396,0.08425,0.1135,0,0.054,0.029,0.00825,0.007,0,0.012,0,0,0,0,0,0.082,0,0,0.066,0,0,0.021,0,0,0.086,0
821,0.1292,0.08,0.1275,0,0.0565,0,0.01,0.007333333,0,0.005,0,0.02,0.09,0,0,0.09,0,0,0,0,0,0.026,0,0,0,0
822,0.170666667,0.12375,0.123,0.092,0.054333333,0,0.008333333,0.01,0,0,0,0,0.094,0.022,0,0,0,0,0.0255,0,0.083,0,0,0,0,0
823,0.1694,0.1545,0.11625,0,0.05375,0.022,0.008,0,0,0.006,0.09,0,0,0,0.086,0,0,0.021,0.022,0.081,0,0.026,0.081,0,0,0
824,50.407,37.77775,50.33,0,0.0505,0,0.005,0.006,0.078,0.005,0,0,0,0.0205,0,0.081,0,0,0,0,0,0,0,0,150.611,1
825,65.53175,65.4825,130.9025,0,0,0,0,0.012,0,0,0,0,141.089,0,0,0,0,0,0,0,0,0,0,0,120.562,0
826,30.48766667,30.43866667,91.187,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.928,0,0
827,16.9676,16.8424,20.995,0,0.568875,0,0.041166667,0.009,10.686,0.0175,0,0.229666667,35.445,0.362,0,0,0,0,0.42,0,0,0.153,31.072,0,1.069,0
828,0.1395,0.0905,0.116,0,0.055,0,0,0.006,0,0.008,0,0,0,0,0,0,0,0.022,0,0.084,0,0,0,0,0,0
829,0.16325,0.113,0.11,0.077,0.050333333,0,0,0.009,0,0.006666667,0,0,0,0.024,0,0,0,0,0.018,0.077,0,0.019,0,0,0.075,0
830,0.1305,0.0885,0.12,0,0.056,0,0.007,0.006,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0.082,0,0
831,0.10475,0.05625,0.106,0,0.052,0,0,0.008,0,0.01,0,0,0.079,0.026,0,0,0,0,0,0,0,0,0,0,0,0
832,0.078,0.031,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,0.127,0.078,0.096,0,0.038,0,0.008,0.005,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0.068,0
834,0.19275,0.149,0.117333333,0,0.052333333,0.021,0.009,0,0,0.0065,0.093,0,0.081,0.023,0,0,0.08,0,0.023,0,0,0,0,0,0,0
835,0.155666667,0.116,0.112,0,0.051,0,0.005,0.012,0,0.005,0,0,0,0.02,0.079,0,0,0,0.02,0,0,0,0.078,0,0.084,0
836,0.0795,0.0285,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,0.112,0.064333333,0.115,0,0.045,0,0,0.008,0,0.005,0,0.016,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0
838,0.18775,0.144,0.1095,0,0.04875,0,0.013,0,0,0.005,0,0.023,0,0.031,0,0,0.069,0.02,0,0,0,0.013,0,0.092,0.0765,0
839,0.12975,0.107,0.113,0.088,0.0535,0,0,0.005,0,0.005,0,0,0,0,0,0,0,0.02,0,0,0,0.019,0.078,0,0,0
840,0.1345,0.066333333,0.121,0,0.052,0.019,0.005,0.0085,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,0.131,0.1002,0.116333333,0.08,0.053666667,0.024,0.005,0.0075,0,0.0085,0,0,0,0.022,0.081,0,0,0,0.023,0,0,0,0.089,0,0,0
842,0.063,0.02,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,0.158333333,0.111,0.118,0,0.051,0,0.008,0.013,0.083,0.009,0,0.024,0,0,0.08,0,0,0,0.022,0,0,0,0,0,0,0
844,0.1248,0.0758,0.1135,0,0.055,0.02,0.005,0.009,0.088,0.005,0,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0
845,20.1768,20.126,50.251,0,0.053,0,0,0.005666667,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0.023,0.079,0,0,1
846,20.21166667,20.16666667,60.408,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,0.153666667,0.11,0.119,0,0.07975,0,0.0105,0.006,0,0.01,0.095,0.0235,0,0.097,0.076,0,0,0,0,0,0.175,0.026,0,0,0,0
848,0.07875,0.0235,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,0.156666667,0.107333333,0.115,0,0.0545,0.02,0.008,0.006,0.085,0.005,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0.079,0
850,0.15775,0.11175,0.111333333,0,0.050666667,0,0.005,0.005,0,0.005,0,0.02,0.08,0.02,0,0.076,0,0,0,0,0,0.02,0,0,0,0
851,0.32825,0.1315,0.237,0,0.096,0.038,0,0.010666667,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0
852,0.161333333,0.116666667,0.124,0,0.0615,0,0.006,0.007,0,0.006,0,0,0,0.021,0,0,0,0.028,0,0,0,0,0.1,0,0.08,0
853,0.11325,0.0655,0.139,0,0.067,0,0.013,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0.097,0,0,0,0,0
854,0.10875,0.05875,0.108,0,0.052,0,0.005,0.010666667,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.014,0,0,0,0
855,0.072333333,0.025666667,0,0,0,0,0,0.010333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0.154666667,0.109666667,0.1255,0,0.0505,0,0,0.007,0,0.0065,0,0,0,0,0.067,0,0,0,0,0.095,0,0.0195,0,0,0,0
857,0.153333333,0.095,0.127,0,0.063,0,0.005,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0.09,1
858,0.06,0.0755,0.101,0,0.05,0,0.006,0.006,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0
859,50.289,50.238,75.291,0.088,75.1855,0,0.011,0.005,0,0,0,0,0,0,0,0,0,0.025,0,150.414,0,0,0,0,0,1
860,32.712,32.658,130.466,0,130.376,0,0,0.010333333,0,0,0,0,0,0,0,0,0,0,0,0,130.416,0,0,0,0,0
861,0.11,0.06175,0.114,0,0.055,0,0,0.011333333,0,0.005,0,0,0,0,0,0,0,0,0,0,0.084,0.021,0,0,0,0
862,2.75625,2.705,3.559666667,0,3.476666667,0.03,0.013666667,0.011,0,0.0145,0,0.021,0,0,0.092,0,5.227,0,0.073,0,0,0,0,0,0,0
863,0.1175,0.068,0.119,0,0.056,0,0,0.009666667,0,0.005,0,0,0,0.021,0,0,0,0,0,0,0,0,0.084,0,0,0
864,0.173,0.126,0.126333333,0,0.058666667,0.025,0.007,0.007,0.084,0.01,0,0,0.092,0,0,0,0,0,0.022,0,0,0,0,0.086,0,0
865,0.2065,0.1605,0.125,0,0.058,0.028,0.007666667,0,0,0.012,0,0,0.085,0.024,0.09,0,0,0.023,0,0.083,0,0,0.096,0,0,0
866,0.1302,0.0808,0.1225,0,0.0545,0,0.009,0.010666667,0,0,0,0,0,0.018,0,0,0,0.026,0,0,0,0,0,0.08,0.093,0
867,0.162,0.114,0.1195,0,0.054,0,0.0055,0.007,0,0,0,0,0,0,0,0,0,0.0205,0,0.081,0,0,0.088,0,0,0
868,0.1665,0.12075,0.118666667,0.087,0.056,0,0.008,0.007,0,0.007,0,0,0,0.023,0,0,0,0,0.02,0.082,0,0.024,0,0,0.087,0
869,0.14175,0.089,0.118,0.087,0.0525,0,0.005,0.0105,0.089,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
870,20.1408,20.0912,100.309,0,100.243,0,0,0.00825,100.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
871,0.172,0.123333333,0.1325,0,0.052,0,0.006,0.017,0,0.005,0.087,0,0,0.02,0,0,0,0,0.02,0,0.097,0,0,0,0,0
872,0.108666667,0.065,0.119,0.083,0.054,0,0.005,0.0065,0,0.004,0,0.0265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,0.1254,0.0782,0.119,0,0.0535,0,0.006,0.009,0,0.005,0,0,0.087,0.021,0,0,0,0.015,0,0,0,0,0,0.08,0,0
874,0.074,0.025,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,0.10125,0.05575,0.118,0.081,0.044,0,0,0.007666667,0,0.006,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0
876,0.0715,0.024,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,0.10625,0.05675,0.108,0,0.041,0,0,0.011,0,0.005,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0.08,0,0
878,0.068,0.0235,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,0.2535,0.019,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,33.65633333,33.59166667,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
881,35.483,35.4035,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,13.98333333,13.913,0.5265,0,0.2285,0.057,0.01,0.012,0.377,0.023,0,0.0435,0.398,0,0,0.443,0,0,0.063,0.443,0,0,0,0,0,0
883,0.205333333,0.158,0.121666667,0,0.057333333,0,0.008,0,0,0.0075,0,0.021,0,0.024,0,0,0,0,0,0.086,0,0.026,0,0,0.092,0
884,0.104,0.05775,0.124,0,0.056,0,0,0.009,0,0.005,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0
885,0.133,0.079,0.106,0,0.047,0,0.005,0.006,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0.078,0,0,0
886,0.148333333,0.102666667,0.108,0,0.0425,0.013,0.008,0.015,0,0.005,0,0.022,0,0,0,0.083,0,0,0,0.071,0,0,0,0,0,0
887,0.1465,0.096,0.128,0,0.065,0,0.013,0.011,0,0,0,0.029,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
888,0.13175,0.08625,0.1135,0,0.0495,0,0,0.0095,0,0.0065,0,0.0215,0.092,0,0,0,0,0,0,0,0.082,0,0,0,0,0
889,0.090333333,0.029333333,0,0,0,0,0,0.009666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,0.072,0.023,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,0.156,0.103333333,0.1055,0,0.046,0,0.005,0.007,0.084,0.007,0,0,0,0,0,0,0,0,0,0,0,0.0175,0,0.064,0,0
892,0.1144,0.08325,0.112,0,0.0525,0.023,0.006,0.0085,0,0,0,0,0,0,0,0,0.082,0,0.02,0,0,0,0,0,0.078,0
893,150.269,100.151,300.37,0,300.272,0,0,0.0075,0,0,0,0,300.325,0,0,0,0,0,0,0,0,0,0,0,0,1
894,0.10325,0.0575,0.111,0,0.051,0,0.005,0.010333333,0,0,0,0,0,0,0,0,0.085,0,0.02,0,0,0,0,0,0,0
895,0.1055,0.066666667,0.113,0,0.05,0,0,0.01,0,0.005,0,0,0,0,0,0,0,0.02,0,0,0,0,0.077,0,0,0
896,0.132,0.067333333,0.109,0,0.051,0,0,0.0075,0,0.008,0,0,0,0,0,0,0,0,0,0,0.077,0.024,0,0,0,0
897,0.078,0.02775,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,6.237,6.1888,7.69675,30.432,7.63625,0.0165,0.0055,0.005,0,0.005,0,0,0,0,0,0.072,0,0,0.021,0,0.075,0,0,0,0.082,0
899,0.151,0.0968,0.111666667,0,0.051666667,0,0.007,0.007,0,0.012,0.083,0.02,0,0.078,0,0,0,0.019,0,0.081,0,0.019,0,0.077,0,0
900,0.141666667,0.1085,0.112,0,0.051,0,0.012,0.005,0,0.005,0.082,0.02,0,0,0,0,0,0.026,0,0.081,0,0,0,0,0,0
901,0.201333333,0.158666667,0.11375,0,0.05125,0.021333333,0.009,0,0,0.012,0.069,0,0,0,0.088,0,0,0,0,0,0.083,0.026,0,0.095,0,0
902,82.7346,82.6256,137.3926667,0,0,0,0,0.012,150.491,0,0,0,0,0,0,0,0,0,0,0,120.612,0,0,140.589,0,1
903,45.74475,45.57975,90.777,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.588,0,70.609,0
904,13.91133333,13.66766667,40.762,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.624,0,0,0
905,2.781,2.6514,3.10575,0,0.2782,0.235,0.0126,0.007,0,0.0126,0.811,0,0.083,0.124,10.605,0,0,0.044,0.085666667,0,0,0.084,0,0,0.093,0
906,0.203,0.1585,0.1245,0,0.061,0,0,0,0.094,0.0095,0,0.03,0,0.021,0,0,0,0,0,0.095,0,0,0,0,0,0
907,0.11925,0.079,0.137,0.104,0.075,0,0,0.0105,0,0.011,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0
908,0.173,0.10025,0.132,0,0.0555,0,0.009,0.0115,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0.021,0.1,0,0.088,0
909,0.167666667,0.117,0.1295,0,0.054,0,0.0075,0.007,0,0,0.094,0,0,0,0,0,0,0,0.022,0,0,0.024,0,0.095,0,0
910,0.17825,0.1315,0.125,0,0.059333333,0.02,0.005,0.014,0.101,0.0085,0,0,0.089,0,0,0,0,0,0.022,0,0,0.028,0,0.093,0,0
911,0.10725,0.0605,0.119,0,0.057,0,0,0.012333333,0,0.008,0,0,0,0,0,0,0.095,0.022,0,0,0,0,0,0,0,0
912,0.156333333,0.107666667,0.116,0,0.0475,0.02,0,0.008,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0.081,0.086,0
913,33.539,33.497,50.203,0,0.057,0,0,0.01,0.084,0.005,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1
914,0.09975,0.054,0.116,0,0.047,0,0,0.005666667,0,0.005,0.079,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
915,0.1248,0.0782,0.12,0.083,0.055333333,0,0.004666667,0.006666667,0,0,0.091,0.0195,0,0,0,0,0,0,0,0,0.095,0.019,0,0,0,0
916,0.1225,0.084,0.115,0,0.052,0,0,0.013,0,0.005,0,0,0.079,0,0,0,0,0,0,0,0,0.019,0,0,0,0
917,0.1048,0.061,0.121,0,0.05,0,0,0.010666667,0.088,0.005,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
918,0.13775,0.08825,0.12,0,0.054,0,0.0075,0.008,0,0,0.087,0,0,0,0.086,0,0,0.023,0.023,0,0,0,0,0,0,0
919,0.1405,0.064333333,0.111,0,0.055,0,0,0.0075,0,0.01,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0.081,0,0
920,0.150333333,0.103333333,0.1145,0,0.054,0,0.005,0.011,0,0.007,0,0.02,0,0,0.078,0,0,0,0,0.086,0,0.023,0,0,0,0
921,0.128333333,0.0734,0.1145,0,0.0545,0,0.006,0.007666667,0.077,0,0,0,0.085,0.019,0,0,0,0,0.023,0,0,0,0,0,0,0
922,0.078,0.087,0.111,0,0.058,0,0,0.011,0,0.006,0,0,0,0,0,0,0,0,0.021,0,0.081,0,0,0,0,0
923,0.184,0.146,0.116,0,0.058,0.023,0.008,0,0,0,0,0,0,0,0,0,0.085,0,0,0,0,0,0,0,0,0
